Listing_ID,Location,Locality,BHK,Size,Price,Bathroom,Balcony,Furnishing,Transaction,Seller_Type,Listing_Date
MB100284,Hyderabad,Kondapur,2,884.0,7477872.0,3.0,3.0,Unfurnished,Resale,Broker,2024-09-25
MB101415,Kolkata,Behala,3,1495.0,10264807.0,3.0,4.0,Semi-Furnished,Resale,Owner,2024-05-26
MB100899,Chennai,Tambaram,2,979 sqft,9162337.0,3.0,4.0,Furnished,Resale,Broker,2023-04-07
MB101495,Bangalore,Whitefield,2,1079.0,8340719.0,2.0,3.0,Unfurnished,Resale,Broker,2024-11-20
MB100165,Chennai,Adyar,2,433.0,2567973.0,2.0,3.0,Unfurnished,New,Owner,2024-05-22
MB100347,Ahmedabad,Thaltej,2,1276.0,7229856.0,2.0,2.0,Semi-Furnished,Resale,Builder,2023-03-19
MB100298,Hyderabad,Banjara Hills,2,578.0,4373245.0,2.0,1.0,Furnished,Resale,Builder,21/07/2024
MB100535,Delhi NCR,Gurgaon,5,3285 sqft,45177217.0,4.0,3.0,Unfurnished,Resale,Builder,2025-02-15
MB100229,Ahmedabad,Bopal,2,1108.0,6999153.0,2.0,4.0,Furnshd,Resale,Broker,2023-08-29
MB100041,Delhi NCR,Ghaziabad,1,554.0,6323942.0,1.0,1.0,Semi-Furnished,Resale,Owner,
MB100868,Kolkata,New Town,3,1390.0,8507783.0,4.0,3.0,Furnished,New,Owner,2023-08-08
MB100748,Chennai,Tambaram,3,1325 sqft,13174455.0,3.0,2.0,Unfurnished,New,Owner,2025-08-26
MB101471,Chennai,Tambaram,4,1328.0,11316707.0,3.0,1.0,Furnished,Resale,Builder,05/10/2023
MB100446,Chennai,Chromepet,4,1956.0,16288360.0,3.0,3.0,Furnished,New,Owner,2025-08-06
MB100349,Hyderabad,Gachibowli,3,2229.0,20379375.0,4.0,4.0,Unfurnished,Resale,Broker,2025-02-14
MB100045,Mumbai,Andheri,1,350.0,9162328.0,1.0,2.0,Semi-Furnished,Resale,Broker,18/07/2023
MB101476,Delhi NCR,Rohini,3,1664.0,22358799.0,3.0,3.0,Unfurnished,New,Broker,2024-12-13
MB101499,Kolkata,Rajarhat,3,1022.0,8933187.0,3.0,1.0,Furnished,New,Builder,2025-04-08
MB100108,Ahmedabad,Naranpura,4,2078.0,14743358.0,3.0,0.0,Furnished,New,Builder,2024-06-28
MB100029,Jaipur,Jagatpura,2,1264.0,8988605.0,,,Unfurnished,New,Broker,2025-07-10
MB100181,Delhi NCR,Saket,2,1090.0,13995003.0,3.0,1.0,Semi-Furnished,Resale,Broker,10/12/2023
MB100621,Chennai,Tambaram,1,555.0,5277421.0,,,,New,Builder,2023-02-04
MB101443,Ahmedabad,Thaltej,3,1075.0,6124115.0,3.0,0.0,Unfurnished,Resale,Broker,2024-11-05
MB100634,Chennai,Chromepet,2,1046 sqft,8904226.0,3.0,0.0,Furnished,New,Builder,2023-10-02
MB100104,Ahmedabad,Bopal,2,617.0,4428517.0,2.0,1.0,Semi-Furnished,New,Owner,2025-04-24
MB100060,Lucknow,Jankipuram,2,725.0,3814782.0,2.0,2.0,Semi-Furnished,New,Builder,2023-06-05
MB100658,Ahmedabad,Gota,2,1132.0,5480438.0,3.0,2.0,Furnished,Resale,Broker,2024-04-16
MB101107,Pune,Viman Nagar,3,907.0,9493647.0,3.0,4.0,Semi-Furnished,Resale,Broker,2024-05-06
MB100490,Ahmedabad,Thaltej,4,1725 sqft,12415486.0,,,,Resale,Builder,2024-09-26
MB100315,Bangalore,Indiranagar,4,1822.0,25346904.0,3.0,1.0,Semi-Furnished,Resale,Broker,2023-01-21
MB100381,Lucknow,Aliganj,2,1026.0,4604885.0,2.0,1.0,Semi-Furnished,Resale,Owner,2024-09-28
MB100422,Pune,Hinjewadi,3,,,,,,,,09/05/2025
MB101481,Bangalore,Whitefield,5,1975.0,21434879.0,3.0,1.0,Furnished,Resale,Owner,17/11/2023
MB100445,Delhi NCR,Noida,2,842.0,11501425.0,1.0,0.0,Semi-Furn.,New,Owner,2023-11-16
MB100663,Mumbai,Powai,2,989.0,20380761.0,2.0,1.0,Unfurnished,Resale,Owner,25/08/2023
MB101024,Jaipur,Mansarovar,2,707 sqft,4152518.0,2.0,1.0,Furnished,New,Broker,09/06/2024
MB100779,Pune,Hinjewadi,2,1020.0,7123585.0,2.0,1.0,Unfurnished,New,Owner,2025-03-27
MB100626,Hyderabad,Begumpet,3,1546.0,16229861.0,2.0,1.0,Semi-Furnished,Resale,Builder,2024-01-12
MB101112,Delhi NCR,Rohini,2,950.0,12431726.0,2.0,1.0,Furnished,New,Broker,2025-02-18
MB101101,Mumbai,Borivali,2,911.0,12187284.0,,,Furnshd,Resale,Builder,2025-03-20
MB100268,Jaipur,Mansarovar,3,674.0,4530819.0,2.0,2.0,Semi-Furn.,New,Builder,16/01/2023
MB100929,Ahmedabad,Thaltej,2,1429 sqft,7053702.0,2.0,2.0,Furnished,New,Owner,2024-11-10
MB101147,Kolkata,Salt Lake,3,1488.0,10302191.0,4.0,1.0,Semi Furnished,New,Builder,2024-03-01
MB101321,Kolkata,Howrah,2,685.0,6409059.0,2.0,1.0,Semi-Furnished,New,Broker,23/08/2025
MB101119,Hyderabad,Madhapur,2,899.0,5226066.0,2.0,2.0,Unfurnished,Resale,Builder,2024-12-10
MB100011,Ahmedabad,Thaltej,1,452.0,2869348.0,1.0,1.0,Semi-Furnished,New,Owner,2024-12-16
MB100114,Chennai,Velachery,3,1131.0,10688370.0,3.0,2.0,Unfurnished,New,Owner,2024-09-06
MB100843,Hyderabad,Madhapur,2,1283.0,10531629.0,2.0,0.0,Furnished,Resale,Builder,2025-02-21
MB101452,Chennai,Chromepet,3,,,,,,,,2025-08-05
MB101281,Ahmedabad,Bopal,3,,,,,,,,2025-07-28
MB100352,Jaipur,Jagatpura,3,1470.0,7047733.0,3.0,2.0,Furnished,Resale,Broker,2023-12-17
MB101192,Jaipur,Jagatpura,3,866 sqft,4630904.0,3.0,2.0,Unfurnished,New,Builder,2023-10-12
MB100773,Kolkata,Garia,3,1240.0,10712282.0,3.0,1.0,Unfurnished,New,Broker,2024-08-06
MB100690,Kolkata,Rajarhat,3,1445.0,9356881.0,3.0,3.0,Unfurnished,Resale,Builder,2024-10-23
MB100790,Kolkata,Rajarhat,3,1313.0,9724957.0,3.0,2.0,Unfurnished,Resale,Broker,2024-02-20
MB100531,Delhi NCR,Ghaziabad,3,1284.0,14056631.0,3.0,2.0,Unfurnished,New,Builder,22/05/2025
MB100867,Jaipur,C-Scheme,3,1954.0,11785273.0,3.0,3.0,Unfurnished,Resale,Owner,2025-04-11
MB100169,Kolkata,Salt Lake,3,1489.0,10441725.0,3.0,1.0,Furnished,New,Builder,26/05/2023
MB100239,Ahmedabad,Bopal,4,2463.0,12314781.0,4.0,2.0,Unfurnished,Resale,Builder,2024-06-02
MB101301,Delhi NCR,Rohini,2,617 sqft,8395067.0,1.0,3.0,Furnished,Resale,Owner,26/11/2023
MB101184,Hyderabad,Kukatpally,1,641.0,5108993.0,1.0,1.0,Semi Furnished,New,Broker,2024-03-24
MB100073,Delhi NCR,Rohini,3,1393.0,17254915.0,2.0,2.0,Semi-Furnished,New,Builder,2025-05-02
MB101086,Lucknow,Jankipuram,2,934.0,4452479.0,2.0,0.0,Semi-Furnished,New,Broker,2025-03-30
MB100761,Jaipur,C-Scheme,3,1649 sqft,9622766.0,3.0,2.0,Furnished,New,Owner,2024-09-01
MB100740,Delhi NCR,Gurgaon,1,930 sqft,12444074.0,2.0,1.0,Furnished,New,Builder,2024-05-24
MB100750,Chennai,OMR,3,1149.0,9942611.0,3.0,1.0,Unfurnished,New,Owner,2024-04-20
MB100741,Bangalore,Whitefield,2,,,,,,,,2023-08-15
MB100830,Chennai,OMR,2,1147 sqft,8374668.0,2.0,2.0,Unfurnished,New,Builder,2024-10-11
MB100047,Pune,Kothrud,4,1691.0,13778843.0,3.0,2.0,Furnished,Resale,Owner,12/12/2023
MB100762,Kolkata,Garia,3,1450.0,9132989.0,,,Furnshd,New,Builder,2024-08-16
MB100591,Pune,Viman Nagar,2,1005.0,9446420.0,2.0,2.0,Semi-Furnished,Resale,Broker,2023-04-27
MB100807,Kolkata,Howrah,1,545.0,3468659.0,1.0,2.0,Unfurnished,New,Builder,2024-05-25
MB101083,Ahmedabad,Gota,2,1563.0,9449052.0,2.0,1.0,Semi-Furnished,Resale,Broker,2024-06-17
MB100505,Jaipur,Jagatpura,2,745.0,4582503.0,2.0,2.0,Furnished,New,Broker,2024-09-08
MB101044,Delhi NCR,Saket,3,1472.0,12892097.0,3.0,0.0,Unfurnished,New,Broker,2024-04-01
MB101448,Jaipur,Malviya Nagar,1,365.0,2340529.0,1.0,3.0,Semi-Furnished,Resale,Owner,15/08/2024
MB100652,Mumbai,Goregaon,2,832.0,17462185.0,3.0,2.0,Semi-Furnished,New,Builder,08/04/2025
MB100192,Bangalore,Electronic City,3,1555.0,16693739.0,3.0,1.0,Semi-Furnished,New,Builder,2024-07-05
MB101239,Ahmedabad,Bopal,3,1235.0,5869172.0,3.0,1.0,Unfurnished,New,Owner,22/10/2024
MB100244,Kolkata,Rajarhat,2,1037 sqft,7506385.0,2.0,3.0,Semi-Furnished,Resale,Broker,2024-01-13
MB101387,Hyderabad,Madhapur,3,1099.0,8414168.0,3.0,3.0,Furnished,New,Builder,2025-06-13
MB100059,Kolkata,New Town,2,719 sqft,4220720.0,,,Furnished,Resale,Broker,2024-11-09
MB101245,Hyderabad,Banjara Hills,2,1217.0,10736283.0,2.0,2.0,Furnished,Resale,Broker,04/04/2024
MB100176,Chennai,Anna Nagar,1,626 sqft,5117588.0,1.0,4.0,Furnished,New,Builder,2024-04-29
MB100449,Mumbai,Powai,2,1113.0,26642650.0,2.0,1.0,Furnished,Resale,Broker,2024-08-22
MB100055,Jaipur,Malviya Nagar,3,1009 sqft,5837861.0,2.0,2.0,Furnished,New,Builder,2024-10-27
MB101278,Bangalore,Yelahanka,3,912.0,10791205.0,3.0,4.0,Semi-Furnished,New,Broker,2024-07-17
MB100919,Pune,Wakad,4,1977.0,43210467.0,3.0,1.0,Unfurnished,Resale,Broker,2024-10-01
MB101409,Delhi NCR,Gurgaon,2,854.0,7602564.0,2.0,1.0,Unfurnished,New,Broker,2024-01-20
MB101221,Jaipur,Mansarovar,4,2065.0,11612523.0,4.0,0.0,Semi-Furnished,Resale,Builder,05/05/2024
MB101092,Jaipur,Vaishali Nagar,1,820.0,6106246.0,1.0,1.0,Furnished,Resale,Owner,2023-02-10
MB101192,Jaipur,Jagatpura,3,866 sqft,4630904.0,3.0,2.0,Unfurnished,New,Builder,2023-10-12
MB101209,Hyderabad,Banjara Hills,2,1195 sqft,12180125.0,2.0,2.0,Furnished,New,Broker,2024-03-26
MB101059,Chennai,Chromepet,3,1223 sqft,22979362.0,3.0,2.0,Semi-Furnished,New,Broker,10/08/2023
MB100641,Ahmedabad,Gota,3,840.0,4821182.0,3.0,2.0,Unfurnished,Resale,Owner,28/02/2023
